Time [s],Strain,Stress [MPa],Displacement [nm],Load [mN]
24.85,0.02069712,272.8217243,117.9735865,1.608681089
24.9,0.020783264,268.9410312,118.4646024,1.585798756
24.95,0.020858884,272.8808452,118.89564,1.609029693
25,0.020818064,270.926609,118.6629641,1.597506626
25.05,0.020875916,272.3111654,118.9927189,1.605670601
25.1,0.021108904,275.0483148,120.3207514,1.621810081
25.15,0.020983679,274.4908344,119.6069687,1.618522922
25.2,0.020921664,272.6588935,119.2534856,1.607720965
25.25,0.020979226,273.4865033,119.5815907,1.612600928
25.3,0.021124084,275.5514256,120.4072771,1.624776651
25.35,0.020997461,279.2574619,119.6855271,1.646629128
25.4,0.021118568,274.7872088,120.3758361,1.62027048
25.45,0.021311871,279.1446213,121.4776662,1.645963768
25.5,0.021357131,277.4004052,121.7356494,1.635679076
25.55,0.021355984,278.0285947,121.7291093,1.639383167
25.6,0.021368962,279.7049856,121.8030846,1.649267931
25.65,0.021483755,279.5924076,122.4574049,1.64860412
25.7,0.021468562,279.8613654,122.3708045,1.650190018
25.75,0.021467019,279.5951963,122.3620075,1.648620563
25.8,0.021427016,279.8248552,122.1339892,1.649974737
25.85,0.021550306,284.7320058,122.8367439,1.678909531
25.9,0.021595086,282.1765439,123.0919902,1.663841364
25.95,0.021496386,281.9036506,122.5294024,1.662232261
26,0.021705104,284.7626303,123.7190912,1.679090107
26.05,0.021759756,285.4663751,124.0306106,1.683239706
26.1,0.021685258,285.7182801,123.6059678,1.684725053
26.15,0.021797647,286.1332715,124.2465861,1.687172031
26.2,0.021821203,289.2110496,124.380857,1.705320012
26.25,0.021893605,288.6712227,124.7935495,1.702136947
26.3,0.021912023,288.8029446,124.8985287,1.702913639
26.35,0.022082886,295.8464558,125.8724489,1.744445388
26.4,0.022013606,291.4388522,125.4775542,1.71845615
26.45,0.022045659,292.0150889,125.6602561,1.721853904
26.5,0.022072874,292.53354,125.8153846,1.724910928
26.55,0.022097351,292.1117259,125.9549008,1.72242372
26.6,0.022163104,294.6978422,126.3296907,1.737672639
26.65,0.022171912,295.4733248,126.3798964,1.742245238
26.7,0.022271386,294.7614782,126.9468996,1.738047866
26.75,0.022362648,295.7932171,127.4670913,1.744131469
26.8,0.022553847,299.0667531,128.5569253,1.763433727
26.85,0.022532629,300.2516567,128.4359866,1.770420458
26.9,0.022326465,294.589397,127.2608492,1.737033197
26.95,0.02239335,296.2751864,127.6420949,1.746973379
27,0.022537909,296.922192,128.4660821,1.750788418
27.05,0.022437587,296.6665258,127.8942459,1.749280894
27.1,0.022449205,296.1299544,127.9604705,1.746117025
27.15,0.022589169,299.057959,128.7582656,1.763381873
27.2,0.0226781,302.0641737,129.2651687,1.781107883
27.25,0.022797115,302.9503054,129.9435575,1.786332919
27.3,0.022685203,302.7637804,129.3056578,1.785233083
27.35,0.022751049,305.1984955,129.680982,1.799589271
27.4,0.022755193,296.4020568,129.7045986,1.747721465
27.45,0.022869528,297.9780885,130.3563079,1.757014465
27.5,0.022977458,300.16955,130.9715104,1.769936319
27.55,0.022852745,299.9807771,130.2606456,1.768823228
27.6,0.023067727,303.5442873,131.4860423,1.789835307
27.65,0.022969925,302.2964806,130.9285722,1.78247767
27.7,0.023166241,304.9735191,132.047574,1.798262708
27.75,0.023179819,303.4523839,132.1249686,1.789293403
27.8,0.023059579,303.2997513,131.4395975,1.788393411
27.85,0.023302193,312.759637,132.8225011,1.844173204
27.9,0.023140663,318.9510146,131.9017802,1.880680385
27.95,0.023312973,318.3227071,132.8839449,1.876975598
28,0.023357475,317.6493843,133.1376063,1.87300538
28.05,0.023281826,316.8535142,132.7064105,1.868312568
28.1,0.023346621,317.5432292,133.0757371,1.872379441
28.15,0.023342506,317.4216403,133.0522846,1.871662498
28.2,0.023398834,320.110325,133.373356,1.887516207
28.25,0.023490983,320.7016767,133.8986054,1.891003086
28.3,0.023531448,322.0742962,134.1292558,1.899096675
28.35,0.02350265,324.3750503,133.9651051,1.912662969
28.4,0.023589055,311.5258901,134.457614,1.836898471
28.45,0.023596349,313.0782223,134.4991876,1.846051728
28.5,0.02380084,316.2632584,135.6647882,1.864832151
28.55,0.023752524,315.7975915,135.3893884,1.862086367
28.6,0.023703448,314.0288621,135.1096527,1.851657133
28.65,0.023862592,316.1223284,136.0167745,1.864001163
28.7,0.023992085,317.9112675,136.7548827,1.874549563
28.75,0.024033333,320.2500608,136.9899994,1.888340153
28.8,0.024056329,319.3662916,137.1210766,1.883129047
28.85,0.023879957,322.4757917,136.1157547,1.901464075
28.9,0.023977646,324.6750432,136.6725823,1.914431863
28.95,0.024251466,330.3630352,138.2333557,1.947970854
29,0.024119635,327.6415803,137.4819171,1.931923917
29.05,0.024286439,330.4783721,138.4327002,1.948650932
29.1,0.024250375,328.3513799,138.2271347,1.936109218
29.15,0.024199946,325.8036111,137.9396898,1.921086413
29.2,0.024303992,328.7676009,138.5327517,1.938563447
29.25,0.024275587,328.9212588,138.3708457,1.939469484
29.3,0.024370698,330.334708,138.9129762,1.947803824
29.35,0.024339476,331.693259,138.7350147,1.955814459
29.4,0.024350384,323.1622619,138.7971862,1.905511816
29.45,0.024540859,326.1027653,139.8828975,1.922850363
29.5,0.024486764,325.7208895,139.5745572,1.920598649
29.55,0.024513288,325.1054685,139.7257413,1.916969847
29.6,0.024439543,328.3829188,139.3053941,1.936295186
29.65,0.024694372,330.5215167,140.757923,1.948905333
29.7,0.024823476,332.3190403,141.4938108,1.959504351
29.75,0.024745093,332.6907603,141.0470297,1.961696181
29.8,0.024874824,331.9350029,141.7864991,1.957239891
29.85,0.024818739,335.5441099,141.4668128,1.978520829
29.9,0.024847984,331.8348551,141.6335066,1.956649374
29.95,0.024826048,332.8949829,141.5084719,1.96290037
30,0.024917427,333.6870919,142.0293321,1.967571006
30.05,0.025001184,336.2736734,142.5067466,1.982822667
30.1,0.025149596,339.8052678,143.3526972,2.003646556
30.15,0.025374172,340.8722555,144.6327812,2.009938001
30.2,0.02530844,339.1592188,144.2581091,1.999837157
30.25,0.025189487,336.8244156,143.5800777,1.986070094
30.3,0.02525693,336.8634907,143.9644992,1.986300499
30.35,0.025316847,344.3020831,144.3060251,2.030161826
30.4,0.025296628,342.2659161,144.1907798,2.018155659
30.45,0.025313324,341.0539008,144.2859458,2.011009065
30.5,0.025297735,341.0720863,144.1970922,2.011116295
30.55,0.025345273,344.1268045,144.4680536,2.029128303
30.6,0.025391268,344.1634186,144.730225,2.029344197
30.65,0.025432465,344.7611263,144.9650525,2.032868553
30.7,0.02547016,346.1186308,145.1799146,2.040873018
30.75,0.02573775,350.2502882,146.7051738,2.065235151
30.8,0.025695154,347.6288244,146.4623793,2.049777807
30.85,0.025620247,351.0519401,146.0354099,2.069962056
30.9,0.025681766,351.7414613,146.3860666,2.074027787
30.95,0.025731873,353.6566295,146.6716771,2.08532049
31,0.025725127,354.3053985,146.6332235,2.089145928
31.05,0.025801542,352.6244132,147.0687917,2.079234073
31.1,0.025831165,351.9678912,147.2376399,2.07536292
31.15,0.025790175,353.2329427,147.0039969,2.08282224
31.2,0.025849687,354.4297445,147.3432185,2.089879128
31.25,0.025957558,356.2771861,147.9580815,2.100772485
31.3,0.026069006,356.7803286,148.5933357,2.103739242
31.35,0.026009435,359.9834056,148.2537791,2.122626043
31.4,0.026058579,351.5567016,148.5338995,2.072938359
31.45,0.026210638,354.7720256,149.400636,2.091897374
31.5,0.026154531,352.2981069,149.0808282,2.077310022
31.55,0.026355336,354.2286807,150.2254152,2.088693564
31.6,0.026439575,356.9251167,150.7055767,2.104592979
31.65,0.026369585,356.8149803,150.3066353,2.103943564
31.7,0.026405193,356.7007357,150.5095979,2.103269926
31.75,0.026438332,357.6092297,150.6984949,2.10862682
31.8,0.026482883,357.3731936,150.9524341,2.107235044
31.85,0.026561158,361.5771508,151.3986034,2.13202349
31.9,0.026406467,362.1151351,150.5168592,2.13519569
31.95,0.026540256,364.8881341,151.2794574,2.151546554
32,0.026543464,364.8560721,151.2977436,2.151357502
32.05,0.026667828,365.1597749,152.0066206,2.153148272
32.1,0.026606846,364.7424952,151.6590246,2.150687801
32.15,0.026647244,367.3850988,151.8892921,2.166269795
32.2,0.026819764,368.5312461,152.8726524,2.173028001
32.25,0.02690797,370.0701299,153.3754294,2.182101961
32.3,0.02695504,370.9176603,153.6437256,2.187099386
32.35,0.026992774,372.3965495,153.8588145,2.19581959
32.4,0.026923074,362.8082238,153.461523,2.139282456
32.45,0.027014454,362.774689,153.9823894,2.13908472
32.5,0.026891851,361.4383437,153.2835483,2.13120502
32.55,0.027051596,363.9090246,154.1940982,2.145773279
32.6,0.027063807,365.0322863,154.2636985,2.152396542
32.65,0.027022459,364.700251,154.0280178,2.15043871
32.7,0.027115245,365.5937657,154.5568959,2.15570728
32.75,0.027226108,366.8790286,155.1888166,2.163285775
32.8,0.027280325,370.6170195,155.4978524,2.185326671
32.85,0.027460831,376.3545807,156.5267387,2.219157944
32.9,0.027418232,369.9526387,156.2839199,2.181409179
32.95,0.027387602,370.3723971,156.1093342,2.183884266
33,0.027444873,373.674632,156.435777,2.203355746
33.05,0.027404368,372.7632489,156.2048973,2.197981817
33.1,0.027675066,373.7702613,157.7478744,2.20391962
33.15,0.027527341,373.4568484,156.9058412,2.202071595
33.2,0.027544302,374.3166839,157.0025228,2.207141577
33.25,0.02763855,376.0632431,157.539737,2.217440085
33.3,0.027628416,375.5918984,157.4819702,2.214660822
33.35,0.027713467,380.691435,157.9667638,2.244730011
33.4,0.027747751,378.6207168,158.1621813,2.232520114
33.45,0.027896288,377.9014872,159.0088432,2.228279209
33.5,0.027802267,376.6460843,158.4729191,2.220876782
33.55,0.027843588,377.0511928,158.7084493,2.223265486
33.6,0.028060848,380.5882324,159.9468336,2.244121482
33.65,0.028057436,380.0383095,159.9273824,2.240878886
33.7,0.027971692,379.5422771,159.4386429,2.237954053
33.75,0.028053474,378.7349933,159.9048037,2.23319394
33.8,0.028048451,378.4573136,159.8761718,2.231556614
33.85,0.028018126,384.2548501,159.7033173,2.265741529
33.9,0.028128913,384.7357659,160.3348043,2.268577227
33.95,0.028228971,383.7624697,160.9051322,2.26283823
34,0.028170598,381.3140719,160.572411,2.248401362
34.05,0.028244764,385.6156561,160.9951522,2.27376546
34.1,0.028321238,387.3554135,161.431054,2.284023862
34.15,0.028328947,387.2750612,161.474997,2.283550068
34.2,0.028310158,388.1893881,161.367903,2.288941356
34.25,0.028490121,390.2441756,162.3936869,2.301057319
34.3,0.028725035,391.9123503,163.7327015,2.310893636
34.35,0.028585319,394.1110204,162.9363204,2.323857996
34.4,0.028470921,393.6263824,162.2842504,2.321000349
34.45,0.028706048,395.5924569,163.6244735,2.33259322
34.5,0.028805821,396.6558209,164.1931788,2.338863298
34.55,0.028649227,396.9065633,163.3005935,2.340341789
34.6,0.028619063,392.2388471,163.1286565,2.31281881
34.65,0.028736795,395.2922863,163.7997321,2.330823277
34.7,0.028784668,395.1100051,164.0726103,2.329748464
34.75,0.028795354,395.9798398,164.1335161,2.334877406
34.8,0.028976903,398.9612311,165.1683494,2.352457046
34.85,0.028982526,401.3443422,165.2003991,2.366508954
34.9,0.029067775,392.4042342,165.686318,2.313794007
34.95,0.028960774,389.8795835,165.0764092,2.298907517
35,0.028937723,390.6798119,164.9450219,2.303626029
35.05,0.029131544,392.0488077,166.0498008,2.311698251
35.1,0.029053988,392.5456135,165.6077336,2.314627644
35.15,0.029133481,393.4773225,166.060844,2.320121425
35.2,0.029394901,397.4962961,167.5509347,2.343819123
35.25,0.02924741,397.4253422,166.710239,2.343400746
35.3,0.029275559,397.7409819,166.8706849,2.345261902
35.35,0.02929982,401.6476981,167.0089715,2.368297679
35.4,0.029421852,402.6702324,167.7045543,2.374327006
35.45,0.029464856,402.0659538,167.9496811,2.370763905
35.5,0.029450088,402.5247978,167.8655008,2.373469458
35.55,0.029582124,404.9661208,168.6181091,2.38786461
35.6,0.029640254,404.8743742,168.9494476,2.38732363
35.65,0.029587146,403.5271771,168.6467328,2.379379943
35.7,0.02959736,403.8255897,168.704954,2.381139519
35.75,0.029747237,403.9682409,169.5592523,2.381980655
35.8,0.029683768,401.601425,169.1974768,2.368024831
35.85,0.029773988,408.2994436,169.7117344,2.407519399
35.9,0.029827667,407.0629925,170.0176993,2.40022872
35.95,0.029797243,406.3592847,169.8442874,2.396079339
36,0.029970004,408.8047547,170.8290243,2.410498943
36.05,0.029949395,408.8537126,170.7115535,2.410787621
36.1,0.029898078,409.7204081,170.4190441,2.415898052
36.15,0.030045349,411.8991575,171.2584915,2.42874495
36.2,0.030128436,411.8472717,171.7320847,2.428439008
36.25,0.030091687,412.8697479,171.5226162,2.434467993
36.3,0.03007322,411.5318716,171.4173527,2.426579266
36.35,0.030068927,414.2376479,171.392882,2.442533754
36.4,0.030112364,411.1773665,171.6404757,2.424488942
36.45,0.030225416,415.7007914,172.2848692,2.451161115
36.5,0.030310932,416.4287007,172.7723106,2.455453199
36.55,0.030345516,414.6665598,172.9694419,2.445062814
36.6,0.030386421,415.9946678,173.2025976,2.452893943
36.65,0.030536949,419.3705396,174.0606073,2.47279962
36.7,0.03056497,419.191417,174.2203302,2.471743432
36.75,0.030662645,417.8848752,174.7770781,2.464039467
36.8,0.030617853,420.2100457,174.521763,2.477749731
36.85,0.030521789,423.4371323,173.974197,2.496778102
36.9,0.030556856,423.6141215,174.1740811,2.497821712
36.95,0.030705592,423.8040941,175.0218726,2.498941876
37,0.030725992,424.1644004,175.1381538,2.501066406
37.05,0.030784871,425.396044,175.4737633,2.508328738
37.1,0.030772465,424.4695847,175.4030533,2.502865912
37.15,0.030835263,425.6910936,175.7609991,2.510068484
37.2,0.030866141,425.445349,175.9370055,2.508619463
37.25,0.030914863,424.8679673,176.2147195,2.505214957
37.3,0.030928568,426.0196761,176.2928359,2.512005957
37.35,0.030935582,429.5295283,176.3328158,2.532701643
37.4,0.030975891,424.130598,176.5625778,2.500867092
37.45,0.031160672,426.7833751,177.6158315,2.516509073
37.5,0.030972567,423.270382,176.5436342,2.495794866
37.55,0.031052383,424.1552347,176.9985835,2.501012361
37.6,0.031454683,432.23596,179.2916936,2.548659996
37.65,0.03127918,430.4326018,178.291327,2.538026575
37.7,0.031292126,429.5392985,178.3651194,2.532759252
37.75,0.031302293,430.0992576,178.4230677,2.536061026
37.8,0.031325733,431.9155392,178.5566801,2.546770649
37.85,0.031421389,437.7204395,179.1019185,2.580998984
37.9,0.031537069,431.79954,179.7612933,2.546086665
37.95,0.031602254,432.3096392,180.1328459,2.549094442
38,0.031600206,430.5673028,180.1211732,2.538820834
38.05,0.031498753,430.4216268,179.5428933,2.537961862
38.1,0.031511891,433.0742296,179.6177761,2.553602815
38.15,0.031673964,435.2112385,180.5415925,2.566203593
38.2,0.031924059,436.6370316,181.9671346,2.574610718
38.25,0.031914281,438.6308168,181.9114007,2.586366983
38.3,0.031751648,436.7105117,180.9843929,2.57504399
38.35,0.031943892,443.271837,182.0801845,2.613732551
38.4,0.031938482,439.3538992,182.0493499,2.590630606
38.45,0.031784775,438.7227432,181.173217,2.586909023
38.5,0.03195799,438.7647056,182.1605416,2.587156453
38.55,0.031900004,439.827217,181.8300235,2.593421503
38.6,0.032045264,441.5330627,182.6580051,2.603479946
38.65,0.032030218,440.5289359,182.5722416,2.597559157
38.7,0.032197141,444.9592102,183.5237019,2.623682071
38.75,0.032202281,445.5304086,183.5530025,2.627050117
38.8,0.032305382,445.2215495,184.1406792,2.625228943
38.85,0.032261736,448.9617106,183.8918937,2.647282636
38.9,0.032245597,446.1209058,183.7999036,2.630531958
38.95,0.032251946,444.8061477,183.8360928,2.622779546
39,0.032368081,447.5454481,184.4980606,2.638931708
39.05,0.032403773,448.7656781,184.7015085,2.646126739
39.1,0.032491878,448.1207054,185.2037073,2.642323687
39.15,0.032434352,448.7817214,184.8758089,2.646221338
39.2,0.032493318,449.9868558,185.2119153,2.653327359
39.25,0.032575889,450.269262,185.682565,2.654992554
39.3,0.032661358,450.458692,186.1697409,2.65610952
39.35,0.03261265,454.0778949,185.8921049,2.677449988
39.4,0.032858465,450.0711084,187.2932481,2.653824151
39.45,0.032748783,449.1806343,186.668065,2.64857351
39.5,0.03272272,449.2316075,186.5195018,2.648874071
39.55,0.03287282,449.6458431,187.3750751,2.651316593
39.6,0.032944808,449.3205902,187.7854062,2.649398753
39.65,0.032934387,449.0162462,187.7260085,2.647604203
39.7,0.032898667,448.1745662,187.5224001,2.642641274
39.75,0.032866987,449.6094088,187.3418284,2.65110176
39.8,0.033045493,451.4416968,188.3593102,2.661905764
39.85,0.033059848,457.0896536,188.4411317,2.695208688
39.9,0.033041098,459.407131,188.3342587,2.70887359
39.95,0.033104729,461.6793412,188.696956,2.722271576
40,0.033207443,462.0440657,189.2824239,2.724422157
40.05,0.03322717,463.851007,189.3948696,2.735076706
40.1,0.033323408,463.2268659,189.9434276,2.731396486
40.15,0.033237866,464.2791456,189.4558347,2.737601206
40.2,0.033258908,462.6982095,189.5757751,2.728279287
40.25,0.033349702,463.0926213,190.093301,2.730604919
40.3,0.033374791,464.4632836,190.2363095,2.738686968
40.35,0.033409736,466.5388445,190.4354938,2.75092542
40.4,0.033470244,456.4329873,190.7803932,2.691336685
40.45,0.033556848,459.8349227,191.2740336,2.711396044
40.5,0.033670883,459.9332367,191.9240331,2.711975749
40.55,0.033808077,461.3188201,192.706038,2.72014578
40.6,0.03369418,460.5477928,192.0568234,2.715599451
40.65,0.033578595,458.8795389,191.3979897,2.705762667
40.7,0.033728719,461.3035379,192.2536988,2.720055669
40.75,0.033884708,461.1472428,193.142838,2.719134081
40.8,0.033926584,460.2695388,193.3815297,2.713958739
40.85,0.033958274,465.9932448,193.5621644,2.747708315
40.9,0.033921432,468.0823704,193.3521615,2.760026751
40.95,0.033968725,468.1421413,193.6217313,2.760379188
41,0.033980757,468.7861627,193.6903151,2.764176631
41.05,0.033969304,467.4867327,193.6250313,2.7565146
41.1,0.034106794,470.7201753,194.4087237,2.77558045
41.15,0.034229748,472.3696113,195.1095646,2.785306275
41.2,0.034282625,472.7657089,195.4109606,2.787641847
41.25,0.034239202,471.3215437,195.1634494,2.779126391
41.3,0.03416545,472.4914874,194.7430665,2.786024912
41.35,0.034367927,476.9381362,195.8971815,2.812244378
41.4,0.034423207,467.1299657,196.2122786,2.754410939
41.45,0.034494598,467.4452566,196.6192109,2.756270038
41.5,0.034537974,466.844466,196.8664521,2.752727503
41.55,0.034453342,465.3521268,196.3840486,2.743927992
41.6,0.034483024,466.9105824,196.5532367,2.753117356
41.65,0.034620663,469.0165283,197.3377796,2.765534971
41.7,0.034703895,469.6378385,197.8122029,2.769198499
41.75,0.034745777,469.7924266,198.0509309,2.770110021
41.8,0.03469387,470.0967689,197.7550564,2.771904562
